25.5712 5.36855 26.346 5.81593 26.346 6.71069 25.5712 7.15807 24.7963 6.71069 24.7963 5.81593 0
27.1209 5.36855 27.8958 5.81593 27.8958 6.71069 27.1209 7.15807 26.346 6.71069 26.346 5.81593 1
28.6707 5.36855 29.4456 5.81593 29.4456 6.71069 28.6707 7.15807 27.8958 6.71069 27.8958 5.81593 0
30.2205 5.36855 30.9953 5.81593 30.9953 6.71069 30.2205 7.15807 29.4456 6.71069 29.4456 5.81593 0
31.7702 5.36855 32.5451 5.81593 32.5451 6.71069 31.7702 7.15807 30.9953 6.71069 30.9953 5.81593 1
33.32 5.36855 34.0949 5.81593 34.0949 6.71069 33.32 7.15807 32.5451 6.71069 32.5451 5.81593 1
34.8698 5.36855 35.6446 5.81593 35.6446 6.71069 34.8698 7.15807 34.0949 6.71069 34.0949 5.81593 1
36.4195 5.36855 0 5.81593 0 6.71069 36.4195 7.15807 35.6446 6.71069 35.6446 5.81593 1
1.54977 6.71069 2.32465 7.15807 2.32465 8.05282 1.54977 8.5002 0.774883 8.05282 0.774883 7.15807 1
3.09953 6.71069 3.87442 7.15807 3.87442 8.05282 3.09953 8.5002 2.32465 8.05282 2.32465 7.15807 1
4.6493 6.71069 5.42418 7.15807 5.42418 8.05282 4.6493 8.5002 3.87442 8.05282 3.87442 7.15807 0
6.19907 6.71069 6.97395 7.15807 6.97395 8.05282 6.19907 8.5002 5.42418 8.05282 5.42418 7.15807 1
7.74883 6.71069 8.52372 7.15807 8.52372 8.05282 7.74883 8.5002 6.97395 8.05282 6.97395 7.15807 1
9.2986 6.71069 10.0735 7.15807 10.0735 8.05282 9.2986 8.5002 8.52372 8.05282 8.52372 7.15807 1
10.8484 6.71069 11.6233 7.15807 11.6233 8.05282 10.8484 8.5002 10.0735 8.05282 10.0735 7.15807 1
12.3981 6.71069 13.173 7.15807 13.173 8.05282 12.3981 8.5002 11.6233 8.05282 11.6233 7.15807 1
13.9479 6.71069 14.7228 7.15807 14.7228 8.05282 13.9479 8.5002 13.173 8.05282 13.173 7.15807 1
15.4977 6.71069 16.2726 7.15807 16.2726 8.05282 15.4977 8.5002 14.7228 8.05282 14.7228 7.15807 1
17.0474 6.71069 17.8223 7.15807 17.8223 8.05282 17.0474 8.5002 16.2726 8.05282 16.2726 7.15807 1
18.5972 6.71069 19.3721 7.15807 19.3721 8.05282 18.5972 8.5002 17.8223 8.05282 17.8223 7.15807 0
20.147 6.71069 20.9219 7.15807 20.9219 8.05282 20.147 8.5002 19.3721 8.05282 19.3721 7.15807 1
21.6967 6.71069 22.4716 7.15807 22.4716 8.05282 21.6967 8.5002 20.9219 8.05282 20.9219 7.15807 1
23.2465 6.71069 24.0214 7.15807 24.0214 8.05282 23.2465 8.5002 22.4716 8.05282 22.4716 7.15807 0
24.7963 6.71069 25.5712 7.15807 25.5712 8.05282 24.7963 8.5002 24.0214 8.05282 24.0214 7.15807 0
26.346 6.71069 27.1209 7.15807 27.1209 8.05282 26.346 8.5002 25.5712 8.05282 25.5712 7.15807 1
27.8958 6.71069 28.6707 7.15807 28.6707 8.05282 27.8958 8.5002 27.1209 8.05282 27.1209 7.15807 1
29.4456 6.71069 30.2205 7.15807 30.2205 8.05282 29.4456 8.5002 28.6707 8.05282 28.6707 7.15807 0
